sum.taxonomy,Day_1_0m,Day_1_10m,Day_1_1m,Day_1_5m,Day_1_9m,Day_1_SHR,Day_2_0m,Day_2_10m,Day_2_1m,Day_2_5m,Day_2_9m,Day_2_SHR,Day_3_0m,Day_3_10m,Day_3_1m,Day_3_5m,Day_3_9m,Day_3_SHR
,0.0010644621522741238,0.0016108658058091574,0.002190738072795367,0.0014741797565730626,0.001408465878714812,0.004074446767761686,0.0011481154269879323,0.0048918495685299134,0.0017448874928762176,0.0022286210066041266,0.005270224939890299,0.002786365344269376,0.004539170795766454,0.04707529841547736,0.003833819431968688,0.00403114451682993,0.03557314158138394,0.001144837967557716
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys decurrens,0,0,0,0,0.3256649347294833,0,0,0,0,0,0,0,0,1,0,0.013567276776311497,0.018356149328529338,0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys ritteri,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5346276104661443,0,0,0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys verticalis,0,0.8384536046987827,0,0,0,0,1,0,0,0,0,0.18195060252701242,0,0,0.06885672355197583,0,0.11770962527485694,0
Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis,0,0,0,0,0.6879727685325265,0,0,0,0,0,0,0,0,0,0,0.2821787249969312,0,0
Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus,0.4160372787606368,0.05329735863358669,0.15224532445837397,0.10600157458091569,0.14165857072777152,0.1524685955372074,0.1560124870548211,0.1665247413152473,0.18656226254404168,0.20590553970581274,0.0432077591515532,0.05879414734140456,0.14163151813457778,0.14332284143955795,0.5015573398444225,0.05695261311098084,0.03685149347325633,0.10856772361181093
Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Peprilus;Peprilus medius,0,0,0,0,0,0,0,0.9861867144280261,0,0,1,0,0,0,0,0,0,0
Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Syngnathus;Syngnathus leptorhynchus,0,0.1974006201560807,0.7722767186153296,0,0,0.36817932923946267,0.46993496399076634,0.26261258570950746,0,0,0,0.6889141367429806,0,0,0,0,0.47324336058672584,0.5364993778515139
Eukaryota;Chordata;Aves;Charadriiformes;Charadriidae;Charadrius;Charadrius placidus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;Chordata;Aves;Charadriiformes;Charadriidae;Pluvialis;Pluvialis dominica,0,0,0,0,0,0,0,0,0,0,0,0.02510329014489072,0,0,0,0,0,0.3011582310652821
Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;,0,0,0,0,0,0.022460837821466437,0,0,0,0,0,0.48954690292997594,0.7536365896373216,0,0,0,0,0
Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;Larus occidentalis,0,0,0,0,0,0,0,0,0,0,0,0.7159773182121414,0,0,0,0,0,0
Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Sterna;Sterna elegans,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Thalasseus;Thalasseus maximus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;Chordata;Aves;Charadriiformes;Scolopacidae;Limosa;Limosa fedoa,0,0,0,0,0,0.5823117338003503,0,0,0,0,0,0,0,0,0,0.844563664291982,0,0
Eukaryota;Chordata;Aves;Charadriiformes;Scolopacidae;Phalaropus;Phalaropus lobatus,0,0,0,0,0,0,0,1,0,0,0,0.3830450274588079,0,0,0,0,0,0
Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Zenaida;Zenaida macroura,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus gallus,0,0,0,0.0594994668841387,0,0,1,0,0,0,0,0,0,0,0,0.01399804988807656,0,0
Eukaryota;Chordata;Aves;Passeriformes;Certhiidae;Campylorhynchus;Campylorhynchus zonatus,0,0,0,0,0,0,0,0,0,0,0,0.3898989898989899,0,0,0,0,0,0
Eukaryota;Chordata;Aves;Passeriformes;Sylviidae;Regulus;Regulus calendula,0,0,0,0,0,0,0,0,0,0,0,0,0.018575149180493567,0,0.21194069890956574,1,0,0
Eukaryota;Chordata;Aves;Pelecaniformes;Pelecanidae;Pelecanus;Pelecanus occidentalis,0,0.04843964034454209,0,0,0,0,0,0,0,0,0,0.2549588862831924,0,0,0,0,0,0.508941206741284
Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Nannopterum;Nannopterum brasilianus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Urile;Urile pelagicus,0.03489465436468438,0.023529769432885442,0,0,0.015945502259453317,0.2874706098680617,0,0.04097010037825532,0,0,0.08595631028870236,0.09138490888486064,0.01617310611542477,0.029303883518381615,0,0,0.007597235594060436,0.44218807171606295
Eukaryota;Chordata;Aves;Procellariiformes;;;,0,0,0,0,0.46155689895828145,0,0,0,0,0,1,0,0,0,0,0,0,0
Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata,0,0.0505769853631863,0,0.03727067485440307,0.27228921339962753,0.05247291763021109,0,0.18812349930944697,0,0,0,0,0.10199921156913654,0.2054235943376035,0,0,0,0.679304781460839
Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica,0,3.852108265182733e-4,9.658742297373741e-4,0.03250937255234052,0.00914965993228436,0,0.0045118824256881835,0.049072618723081114,0,0.1548956252494718,0.03611947847102565,3.115454582070346e-4,0.008679483948601775,0.7002264920011305,0.02791924511364331,0.0605835465620532,0.2390718801428869,0
Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Scyliorhinidae;Cephaloscyllium;Cephaloscyllium ventriosum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus californicus,0,0,0,0,0,0,0,0,0,0,0,0.48686371100164205,0,0,0,0,0,0
Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata,0.13742997840275484,0.12642898155921384,0.06343672350271791,0.2710021127619426,0.4055834285166684,0.45139629065595566,0.16191519872542126,0.10781557812289436,0.10416856667282841,0.4865171085429413,0.2808033998676069,0.49896864635798477,0.041982789616030705,0,0.16560034793994083,0.15513501941931665,0.007712009059742034,0.25734551791377736
Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci,0.11913304722210452,0.16145895585092154,0.06199145320960525,0.864943865010297,0.37076479127575096,0.02063014331025322,0.11955474894791046,0.07518804902857512,0.1027317628272304,0.07855819303511083,0.1016906400740963,0.0426457244417183,0,0.2480441217043126,0.3404940922360918,0.09127340407289355,0.3045164597997864,0.23036935650994436
Eukaryota;Chordata;Chondrichthyes;Lamniformes;Alopiidae;Alopias;Alopias superciliosus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;;;,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Dasyatidae;Pteroplatytrygon;Pteroplatytrygon violacea,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Gymnuridae;Gymnura;Gymnura marmorata,0,0.36505719606278264,0.6785503949039402,0.07110956675212722,0.2649579166703977,0,0,0,0,0,0,0.5676458655178873,0,0,0.3563402215765487,0.710500188265034,0,0
Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis aquila,1,0,0.5199148062871015,0.9201858712350803,0,0,0,0,0,0,0,0,0,0.7051182726347454,0,0,0,0
Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica,0.15026915292739354,0.09855288354581059,0.0761081212347561,0.09929958159816267,0.0993009968443595,0.015834654026635923,0.07326647335647209,0.14495517157860183,0.03471987164691146,0.07945445567966386,0.11545806572810707,0.04033700412804782,0.22666314773559373,0.1227631490142454,0.0709709315524332,0.06585799107291093,0.055708669425833905,0.05757670633528143
Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Urolophidae;Urolophus;Urolophus halleri,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus,0.30470815157307796,0.12317349806195209,0,0.2024364540660853,0.40233947942716475,0.3013689887276362,0,0.12883766458678086,0,0.1080029288364106,0.09041112109967553,0.632685815485085,0.5210861481205369,0,0.09013604960204155,0.18156500974867346,0,0.4272326433398081
Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Raja inornata,0,0,0,0.15341355142310467,0,0,0,0.23751320397345776,0,0,0,0,0,0,1,0,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bison;Bison bison,0,1,0,0,0,0,0,0.18609156506454394,0,0,0.2593098320358853,0,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;,0.22352052687139595,0.08222166594576714,0.0713702180776972,0.1262245961028083,0.07601203066813134,0.09849094228330817,0.6084744530852533,0,0.6219212831604171,0.04510636302650697,0.0822669603079143,0.013707764282265394,0.1241853470109705,0,0.04075338572949026,0.16203757967385435,0,0.08660278808261614
Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Cephalorhynchus;Cephalorhynchus heavisidii,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Lagenorhynchus;Lagenorhynchus obliquidens,0,0.28239598034821994,0,0,0,0,0,0,1,0,0,0.234385096718648,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Orcinus;Orcinus orca,0,0,0,1,0,0,0,0.38005406991324464,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Stenella;,1,0,0,0.008139203074634168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Stenella;Stenella attenuata,0,0,0,0,1,0,0,0,0,0,0,0.13275190291857,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus,0,0.024302852610836378,0,0.056492239173263147,0.014076351719061887,0.04344628899186724,0.01850517655818263,0.028917084154156034,0,0.012278755391261475,0.05680365450776468,0.03632843825392335,0.029391020763126777,0.019571435388613143,0.1423504352155547,0.3944606065436576,0.014775146888397313,0.04090831126870521
Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa,0,0,0,0,0.19972941544442568,0,0,0,0,0,0,0.014745767193534726,0.6125170574370425,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Ziphiidae;;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44568349058051177,1,0,0
Eukaryota;Chordata;Mammalia;Artiodactyla;Ziphiidae;Mesoplodon;,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus,0.031444855823806024,0.06111626789262568,0,0.19551575327745313,0.23865805531681286,0.16718967616368785,0.15206639753975745,0,0,0.09369400565091614,0,0.32204645864341763,1,0,0.26347889146361797,0.5147392470641585,0.09441338935331173,0.06492151961129038
Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus,0.24998632080725064,0.08304676441143348,0.33980701902575083,0.1756333975513252,0.036585574820068925,0,0.08327948431335462,0.018638472066053235,0.11536562271364201,0.14207918990251422,0.1420861857541926,0.1177566777886678,0.17577950225232913,0.029797750345277787,0.3560312095798389,0.46506506517692064,0.0010996831321704564,0.04553623821765087
Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;;,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca;,0,0.13280116596406968,0,0.04363672369599084,0.06954638459729529,0.12800426628729253,0,0,0,0,0,0,0.011553814812347006,0.00383663186042294,0.04575221931366012,1,0,0
Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Eulipotyphla;Talpidae;;,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;;,0,0,0,0,0,0,0,0.9315350672052067,0.6446953991119545,0,0,0,0,0,0,0,0.6956521739130435,0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca fascicularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714855048243743,1,0
Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens,0.005284397183124192,0.05467318727437043,0.021073009986407983,0.027753590865883773,0.013549304586413643,0.001186514832327101,0.007246018750477677,0.04136339948733626,0.0015804898623679269,0.004481916699147293,0.027232936978813307,0.004043571551923035,0.07617367757949567,8.057915743812136e-4,0.0015044098578421421,0.008766914380567732,0.05094934890831562,1.125684291402337e-4
Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan paniscus,0,0.12566123098103682,0,0.0382182948113614,0.17403972914123816,0,0,0,0.303281973842215,0,0,0,0.3205732946298984,0,0.09728189834041781,0,0.36030745962673,0
Eukaryota;Chordata;Mammalia;Primates;Hylobatidae;;,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.3697128941297103,0,0,0.39288669563523665,0,0,0.01188128776528344,0,0,0,0,0,0
